id,order_ref_id,order_priority,order_date,ship_date,country_id,sales_channel,item_type_id,units_sold,total_revenue,total_cost,total_profit,created_at,updated_at
224,291995418,L,2010-05-02,2010-06-06,33,Online,1,6788,63332.04,46972.96,16359.08,2010-05-02,2010-06-06
225,348080623,M,2010-05-03,2010-05-19,34,Online,5,3646,556306.68,355266.24,201040.44,2010-05-03,2010-05-19
226,505867040,L,2010-05-04,2010-06-12,54,Offline,4,6153,672399.84,220523.52,451876.32,2010-05-04,2010-06-12
227,260469806,M,2010-05-04,2010-06-19,120,Online,1,7659,71458.47,53000.28,18458.19,2010-05-04,2010-06-19
228,931563651,L,2010-05-05,2010-05-26,128,Offline,7,9241,1900873.7,1082213.51,818660.19,2010-05-05,2010-05-26
229,578089272,C,2010-05-06,2010-05-20,73,Online,12,8317,5558001.59,4179625.18,1378376.41,2010-05-06,2010-05-20
230,646572291,H,2010-05-07,2010-05-23,129,Online,11,3964,2581396.44,2080941.44,500455,2010-05-07,2010-05-23
231,515510118,L,2010-05-07,2010-06-11,129,Offline,7,9754,2006397.8,1142290.94,864106.86,2010-05-07,2010-06-11
232,392752492,H,2010-05-08,2010-06-03,101,Offline,3,3045,248867.85,172560.15,76307.7,2010-05-08,2010-06-03
233,535740411,M,2010-05-10,2010-06-07,94,Offline,3,6348,518822.04,359741.16,159080.88,2010-05-10,2010-06-07
234,970213639,C,2010-05-10,2010-06-12,130,Offline,6,6631,1021571.86,602956.83,418615.03,2010-05-10,2010-06-12
235,905469834,M,2010-05-11,2010-05-15,86,Offline,4,7500,819600,268800,550800,2010-05-11,2010-05-15
236,890789353,H,2010-05-12,2010-05-21,70,Online,1,3220,30042.6,22282.4,7760.2,2010-05-12,2010-05-21
237,803414571,H,2010-05-12,2010-06-19,131,Offline,6,7080,1090744.8,643784.4,446960.4,2010-05-12,2010-06-19
238,892599952,L,2010-05-13,2010-06-15,105,Offline,7,9016,1854591.2,1055863.76,798727.44,2010-05-13,2010-06-15
239,123544108,M,2010-05-13,2010-06-22,94,Online,7,8302,1707721.4,972247.22,735474.18,2010-05-13,2010-06-22
240,115121543,L,2010-05-13,2010-06-25,132,Online,5,5878,896865.24,572752.32,324112.92,2010-05-13,2010-06-25
241,131612622,H,2010-05-14,2010-05-25,16,Offline,1,5954,55550.82,41201.68,14349.14,2010-05-14,2010-05-25
242,702815854,L,2010-05-16,2010-06-06,134,Online,12,7684,5134986.68,3861517.36,1273469.32,2010-05-16,2010-06-06
243,590527427,M,2010-05-16,2010-06-19,133,Offline,10,9043,3953599.6,2381293.19,1572306.41,2010-05-16,2010-06-19
244,527948272,H,2010-05-17,2010-05-21,136,Offline,3,481,39312.13,27258.27,12053.86,2010-05-17,2010-05-21
245,151724898,L,2010-05-17,2010-06-16,119,Online,11,7624,4964825.04,4002295.04,962530,2010-05-17,2010-06-16
246,804399049,M,2010-05-17,2010-06-23,135,Online,12,8409,5619482.43,4225858.86,1393623.57,2010-05-17,2010-06-23
247,908264911,L,2010-05-18,2010-06-14,77,Online,2,4626,219503.7,147060.54,72443.16,2010-05-18,2010-06-14
248,966396749,H,2010-05-18,2010-06-20,70,Offline,10,7128,3116361.6,1877016.24,1239345.36,2010-05-18,2010-06-20
249,679358756,C,2010-05-19,2010-05-22,19,Online,5,6208,947216.64,604907.52,342309.12,2010-05-19,2010-05-22
250,791411149,C,2010-05-20,2010-06-30,38,Online,12,5001,3342018.27,2513202.54,828815.73,2010-05-20,2010-06-30
251,157274711,M,2010-05-21,2010-06-17,68,Offline,11,9937,6471073.77,5216527.52,1254546.25,2010-05-21,2010-06-17
252,965688645,M,2010-05-21,2010-06-23,103,Offline,2,7585,359908.25,241127.15,118781.1,2010-05-21,2010-06-23
253,918026006,M,2010-05-21,2010-07-09,122,Online,3,3151,257531.23,178567.17,78964.06,2010-05-21,2010-07-09
254,194350135,L,2010-05-22,2010-06-05,132,Online,9,1379,581786.31,502907.51,78878.8,2010-05-22,2010-06-05
255,583089339,C,2010-05-22,2010-06-26,24,Online,10,7948,3474865.6,2092946.84,1381918.76,2010-05-22,2010-06-26
256,335763490,L,2010-05-22,2010-07-04,131,Online,11,8733,5687016.93,4584475.68,1102541.25,2010-05-22,2010-07-04
257,857139432,L,2010-05-24,2010-06-11,41,Online,9,5460,2303519.4,1991207.4,312312,2010-05-24,2010-06-11
258,469974792,M,2010-05-26,2010-06-17,37,Offline,8,4840,1235555.2,771592.8,463962.4,2010-05-26,2010-06-17
259,815026605,M,2010-05-26,2010-06-27,1,Offline,1,3339,31152.87,23105.88,8046.99,2010-05-26,2010-06-27
260,293178594,C,2010-05-27,2010-06-01,137,Online,3,6916,565244.68,391929.72,173314.96,2010-05-27,2010-06-01
261,197499263,C,2010-05-27,2010-06-08,71,Offline,5,3276,499852.08,319213.44,180638.64,2010-05-27,2010-06-08
262,910233867,C,2010-05-28,2010-06-22,103,Offline,9,7283,3072624.87,2656037.27,416587.6,2010-05-28,2010-06-22
263,579744517,L,2010-05-28,2010-07-02,50,Online,9,8141,3434606.49,2968941.29,465665.2,2010-05-28,2010-07-02
264,354931628,H,2010-05-30,2010-06-08,138,Offline,3,1011,82629.03,57293.37,25335.66,2010-05-30,2010-06-08
265,223869454,L,2010-05-30,2010-06-27,138,Online,1,6801,63453.33,47062.92,16390.41,2010-05-30,2010-06-27
266,947073256,C,2010-05-31,2010-06-12,75,Online,5,8878,1354605.24,865072.32,489532.92,2010-05-31,2010-06-12
267,768230426,C,2010-05-31,2010-06-22,54,Online,5,5310,810199.8,517406.4,292793.4,2010-05-31,2010-06-22
268,182228696,L,2010-05-31,2010-07-12,139,Online,11,4375,2849043.75,2296700,552343.75,2010-05-31,2010-07-12
269,982220065,H,2010-06-01,2010-06-01,130,Offline,12,9599,6414723.73,4823881.46,1590842.27,2010-06-01,2010-06-01
270,360481441,C,2010-06-02,2010-06-09,71,Offline,12,3324,2221329.48,1670442.96,550886.52,2010-06-02,2010-06-09
271,850567805,L,2010-06-04,2010-07-18,102,Offline,9,770,324855.3,280811.3,44044,2010-06-04,2010-07-18
272,245556294,C,2010-06-05,2010-06-25,34,Online,3,4419,361164.87,250424.73,110740.14,2010-06-05,2010-06-25
273,228947198,C,2010-06-05,2010-07-01,7,Offline,5,9418,1436998.44,917689.92,519308.52,2010-06-05,2010-07-01
274,919050824,L,2010-06-05,2010-07-21,61,Offline,1,6417,59870.61,44405.64,15464.97,2010-06-05,2010-07-21
275,243391644,C,2010-06-06,2010-06-27,45,Online,3,3851,314742.23,218236.17,96506.06,2010-06-06,2010-06-27
276,305616748,M,2010-06-06,2010-07-01,140,Offline,7,7642,1571959.4,894954.62,677004.78,2010-06-06,2010-07-01
277,467732465,C,2010-06-06,2010-07-22,141,Online,8,1285,328034.8,204854.7,123180.1,2010-06-06,2010-07-22
278,534286868,C,2010-06-06,2010-07-25,131,Online,9,6212,2620780.68,2265454.28,355326.4,2010-06-06,2010-07-25
279,692073285,C,2010-06-07,2010-06-28,142,Offline,6,8719,1343249.14,792818.67,550430.47,2010-06-07,2010-06-28
280,317660510,C,2010-06-08,2010-06-29,143,Offline,10,1659,725314.8,436864.47,288450.33,2010-06-08,2010-06-29
281,650078475,H,2010-06-09,2010-06-18,144,Online,11,1522,991141.62,798989.12,192152.5,2010-06-09,2010-06-18
282,381578195,H,2010-06-11,2010-07-05,27,Online,10,6322,2763978.4,1664772.26,1099206.14,2010-06-11,2010-07-05
283,986117637,M,2010-06-12,2010-07-30,98,Online,9,2977,1255966.53,1085682.13,170284.4,2010-06-12,2010-07-30
284,803063523,M,2010-06-13,2010-07-16,40,Online,5,3197,487798.26,311515.68,176282.58,2010-06-13,2010-07-16
285,907047402,M,2010-06-13,2010-08-01,127,Online,9,4338,1830158.82,1582025.22,248133.6,2010-06-13,2010-08-01
286,578368651,M,2010-06-14,2010-07-17,17,Online,6,991,152673.46,90111.63,62561.83,2010-06-14,2010-07-17
287,921255815,H,2010-06-14,2010-07-28,124,Offline,3,8923,729276.79,505666.41,223610.38,2010-06-14,2010-07-28
288,229105556,L,2010-06-14,2010-08-03,127,Offline,9,6280,2649469.2,2290253.2,359216,2010-06-14,2010-08-03
289,247761285,M,2010-06-15,2010-07-03,65,Online,2,6925,328591.25,220145.75,108445.5,2010-06-15,2010-07-03
290,998043382,H,2010-06-15,2010-07-03,66,Online,10,2070,905004,545093.1,359910.9,2010-06-15,2010-07-03
291,203955876,M,2010-06-15,2010-07-18,145,Online,7,3931,808606.7,460359.41,348247.29,2010-06-15,2010-07-18
292,332617366,M,2010-06-16,2010-06-30,10,Online,4,7725,844188,276864,567324,2010-06-16,2010-06-30
293,465726172,M,2010-06-16,2010-07-06,146,Offline,12,7579,5064818.33,3808750.66,1256067.67,2010-06-16,2010-07-06
294,806684720,H,2010-06-16,2010-07-18,40,Online,12,4790,3201013.3,2407166.6,793846.7,2010-06-16,2010-07-18
295,151373851,L,2010-06-18,2010-07-12,100,Online,2,3741,177510.45,118926.39,58584.06,2010-06-18,2010-07-12
296,899727332,L,2010-06-18,2010-07-13,120,Online,2,8166,387476.7,259597.14,127879.56,2010-06-18,2010-07-13
297,799954736,M,2010-06-18,2010-07-21,3,Online,2,3238,153643.1,102936.02,50707.08,2010-06-18,2010-07-21
298,643860900,C,2010-06-19,2010-06-29,136,Online,9,1603,676289.67,584598.07,91691.6,2010-06-19,2010-06-29
299,402792966,H,2010-06-19,2010-07-04,142,Offline,8,4244,1083408.32,676578.48,406829.84,2010-06-19,2010-07-04
300,885046851,M,2010-06-19,2010-07-19,84,Offline,11,3886,2530602.06,2039994.56,490607.5,2010-06-19,2010-07-19
301,895043981,H,2010-06-20,2010-06-21,78,Offline,5,2259,344678.22,220116.96,124561.26,2010-06-20,2010-06-21
302,340213811,C,2010-06-20,2010-07-26,147,Online,11,5682,3700175.22,2982822.72,717352.5,2010-06-20,2010-07-26
303,616546571,M,2010-06-20,2010-08-03,40,Offline,7,8686,1786710.2,1017217.46,769492.74,2010-06-20,2010-08-03
304,890478646,L,2010-06-22,2010-06-24,121,Offline,7,1275,262267.5,149315.25,112952.25,2010-06-22,2010-06-24
305,181719291,H,2010-06-22,2010-07-05,148,Online,1,3631,33877.23,25126.52,8750.71,2010-06-22,2010-07-05
306,940305936,C,2010-06-23,2010-07-29,49,Online,11,6277,4087645.17,3295173.92,792471.25,2010-06-23,2010-07-29
307,688650786,H,2010-06-23,2010-08-07,37,Offline,12,5926,3960168.02,2978052.04,982115.98,2010-06-23,2010-08-07
308,272361218,C,2010-06-26,2010-07-03,28,Offline,5,6592,1005807.36,642324.48,363482.88,2010-06-26,2010-07-03
309,172588622,L,2010-06-26,2010-07-12,115,Offline,4,1663,181732.64,59601.92,122130.72,2010-06-26,2010-07-12
310,979073941,C,2010-06-26,2010-07-18,58,Online,8,8591,2193110.48,1369577.22,823533.26,2010-06-26,2010-07-18
311,748357188,C,2010-06-26,2010-07-20,23,Offline,8,4377,1117360.56,697781.34,419579.22,2010-06-26,2010-07-20
312,444828116,H,2010-06-26,2010-07-21,22,Offline,1,3380,31535.4,23389.6,8145.8,2010-06-26,2010-07-21
313,145628345,C,2010-06-26,2010-07-21,149,Online,9,3518,1484209.02,1282979.42,201229.6,2010-06-26,2010-07-21
314,189315736,M,2010-06-26,2010-08-01,149,Online,2,1588,75350.6,50482.52,24868.08,2010-06-26,2010-08-01
315,293063580,M,2010-06-27,2010-06-27,31,Online,5,2881,439582.98,280724.64,158858.34,2010-06-27,2010-06-27
316,324235141,C,2010-06-27,2010-07-12,131,Online,5,7238,1104374.04,705270.72,399103.32,2010-06-27,2010-07-12
317,494537389,C,2010-06-27,2010-07-31,44,Online,1,3458,32263.14,23929.36,8333.78,2010-06-27,2010-07-31
318,400904691,M,2010-06-28,2010-07-12,139,Offline,7,5462,1123533.4,639654.82,483878.58,2010-06-28,2010-07-12
319,323881089,H,2010-06-28,2010-08-08,112,Offline,12,2467,1648622.09,1239766.18,408855.91,2010-06-28,2010-08-08
320,151532208,L,2010-06-28,2010-08-15,48,Offline,12,603,402966.81,303031.62,99935.19,2010-06-28,2010-08-15
321,984741771,M,2010-06-29,2010-08-13,119,Online,11,5828,3795251.88,3059466.88,735785,2010-06-29,2010-08-13
322,888826406,H,2010-06-30,2010-07-01,150,Offline,2,2340,111033,74388.6,36644.4,2010-06-30,2010-07-01
323,768351447,M,2010-06-30,2010-07-17,131,Online,5,1123,171347.34,109425.12,61922.22,2010-06-30,2010-07-17
324,803616273,M,2010-06-30,2010-07-30,152,Online,8,6768,1727735.04,1078954.56,648780.48,2010-06-30,2010-07-30
325,990763652,L,2010-06-30,2010-08-12,151,Offline,2,7836,371818.2,249106.44,122711.76,2010-06-30,2010-08-12
326,934206378,M,2010-07-02,2010-07-13,80,Online,5,1282,195607.56,124918.08,70689.48,2010-07-02,2010-07-13
327,422709548,M,2010-07-03,2010-08-04,67,Online,4,8004,874677.12,286863.36,587813.76,2010-07-03,2010-08-04
328,447505176,H,2010-07-04,2010-07-27,151,Online,7,5581,1148011.7,653590.91,494420.79,2010-07-04,2010-07-27
329,873555839,C,2010-07-04,2010-08-04,109,Online,9,3440,1451301.6,1254533.6,196768,2010-07-04,2010-08-04
330,646814334,M,2010-07-05,2010-07-11,81,Online,11,5590,3640263.9,2934526.4,705737.5,2010-07-05,2010-07-11
331,301644504,C,2010-07-05,2010-07-26,71,Offline,5,2167,330640.86,211152.48,119488.38,2010-07-05,2010-07-26
332,983207547,M,2010-07-06,2010-07-25,71,Offline,3,1817,148503.41,102969.39,45534.02,2010-07-06,2010-07-25
333,138820683,L,2010-07-09,2010-07-09,153,Offline,4,8980,981334.4,321843.2,659491.2,2010-07-09,2010-07-09
334,864071118,L,2010-07-10,2010-07-18,26,Online,2,6700,317915,212993,104922,2010-07-10,2010-07-18
335,963607680,L,2010-07-11,2010-07-11,56,Online,1,1781,16616.73,12324.52,4292.21,2010-07-11,2010-07-11
336,730490243,H,2010-07-12,2010-07-14,4,Online,9,7151,3016935.39,2607898.19,409037.2,2010-07-12,2010-07-14
337,578725707,M,2010-07-12,2010-08-09,72,Offline,7,6652,1368316.4,779015.72,589300.68,2010-07-12,2010-08-09
338,950619781,M,2010-07-13,2010-07-17,154,Online,1,8373,78120.09,57941.16,20178.93,2010-07-13,2010-07-17
339,892487943,H,2010-07-13,2010-08-31,15,Offline,8,5870,1498493.6,935795.4,562698.2,2010-07-13,2010-08-31
340,983719956,H,2010-07-14,2010-08-01,120,Offline,11,3450,2246674.5,1811112,435562.5,2010-07-14,2010-08-01
341,183374536,L,2010-07-14,2010-08-18,49,Online,7,3455,710693.5,404615.05,306078.45,2010-07-14,2010-08-18
342,399292790,H,2010-07-16,2010-07-28,121,Offline,10,8465,3700898,2229088.45,1471809.55,2010-07-16,2010-07-28
343,987459170,M,2010-07-16,2010-08-27,155,Online,3,9967,814602.91,564829.89,249773.02,2010-07-16,2010-08-27
344,673578917,H,2010-07-16,2010-08-31,1,Online,6,5825,897399.5,529667.25,367732.25,2010-07-16,2010-08-31
345,955815541,M,2010-07-18,2010-08-13,39,Offline,10,5914,2585600.8,1557333.62,1028267.18,2010-07-18,2010-08-13
346,629301440,L,2010-07-19,2010-07-29,138,Offline,8,3135,800302.8,499781.7,300521.1,2010-07-19,2010-07-29
347,772643411,L,2010-07-19,2010-08-25,37,Online,7,1210,248897,141703.1,107193.9,2010-07-19,2010-08-25
348,273662412,C,2010-07-20,2010-07-23,54,Online,9,1644,693587.16,599550.36,94036.8,2010-07-20,2010-07-23
349,535668742,H,2010-07-20,2010-08-31,70,Online,5,5139,784108.62,500744.16,283364.46,2010-07-20,2010-08-31
350,541100537,M,2010-07-23,2010-08-06,105,Offline,9,2528,1066537.92,921936.32,144601.6,2010-07-23,2010-08-06
351,678302609,L,2010-07-23,2010-08-10,107,Online,4,3670,401057.6,131532.8,269524.8,2010-07-23,2010-08-10
352,665786778,L,2010-07-24,2010-08-15,26,Offline,1,9958,92908.14,68909.36,23998.78,2010-07-24,2010-08-15
353,540982520,L,2010-07-24,2010-09-01,94,Offline,10,7604,3324468.8,2002361.32,1322107.48,2010-07-24,2010-09-01
354,750760877,M,2010-07-25,2010-09-07,69,Offline,6,5682,875368.92,516664.26,358704.66,2010-07-25,2010-09-07
355,336635959,H,2010-07-27,2010-08-02,78,Offline,3,6916,565244.68,391929.72,173314.96,2010-07-27,2010-08-02
356,608875453,L,2010-07-27,2010-08-11,126,Online,8,8632,2203576.96,1376113.44,827463.52,2010-07-27,2010-08-11
357,741866242,H,2010-07-28,2010-09-13,155,Online,12,3562,2380377.74,1790047.48,590330.26,2010-07-28,2010-09-13
358,230251395,L,2010-07-29,2010-09-09,17,Online,10,5359,2342954.8,1411185.47,931769.33,2010-07-29,2010-09-09
359,564715993,L,2010-07-30,2010-08-03,41,Offline,7,866,178136.2,101417.26,76718.94,2010-07-30,2010-08-03
360,344468438,C,2010-07-30,2010-08-27,122,Online,8,4721,1205176.88,752621.82,452555.06,2010-07-30,2010-08-27
361,475176560,L,2010-07-31,2010-09-04,66,Online,1,4159,38803.47,28780.28,10023.19,2010-07-31,2010-09-04
362,466517961,L,2010-08-01,2010-09-07,18,Online,1,1886,17596.38,13051.12,4545.26,2010-08-01,2010-09-07
363,171293437,H,2010-08-02,2010-08-12,92,Online,6,8389,1292409.34,762811.77,529597.57,2010-08-02,2010-08-12
364,675824248,C,2010-08-04,2010-09-15,156,Online,8,268,68415.04,42724.56,25690.48,2010-08-04,2010-09-15
365,563417804,C,2010-08-05,2010-09-03,151,Online,8,6703,1711141.84,1068592.26,642549.58,2010-08-05,2010-09-03
366,652721202,C,2010-08-06,2010-09-25,146,Offline,10,3563,1557743.6,938244.79,619498.81,2010-08-06,2010-09-25
367,554641187,M,2010-08-07,2010-08-13,152,Online,12,9507,6353242.89,4777647.78,1575595.11,2010-08-07,2010-08-13
368,184085643,M,2010-08-10,2010-08-14,22,Offline,2,3887,184438.15,123567.73,60870.42,2010-08-10,2010-08-14
369,223561751,H,2010-08-10,2010-09-21,128,Offline,4,5745,627813.6,205900.8,421912.8,2010-08-10,2010-09-21
370,711837518,M,2010-08-11,2010-08-14,36,Offline,12,7395,4941856.65,3716283.3,1225573.35,2010-08-11,2010-08-14
371,296138036,M,2010-08-11,2010-09-23,157,Online,4,2680,292870.4,96051.2,196819.2,2010-08-11,2010-09-23
372,200458705,M,2010-08-11,2010-09-30,158,Online,8,9040,2307731.2,1441156.8,866574.4,2010-08-11,2010-09-30
373,422752892,L,2010-08-12,2010-08-12,16,Offline,4,830,90702.4,29747.2,60955.2,2010-08-12,2010-08-12
374,135832917,H,2010-08-12,2010-09-27,56,Offline,4,4834,528259.52,173250.56,355008.96,2010-08-12,2010-09-27
375,599313056,H,2010-08-13,2010-08-29,107,Offline,11,8906,5799676.26,4675293.76,1124382.5,2010-08-13,2010-08-29
376,676100623,H,2010-08-13,2010-09-23,27,Online,8,2054,524345.12,327448.68,196896.44,2010-08-13,2010-09-23
377,443101203,H,2010-08-14,2010-09-01,67,Offline,12,2347,1568429.69,1179461.38,388968.31,2010-08-14,2010-09-01
378,114776504,H,2010-08-14,2010-09-10,159,Offline,3,3773,308367.29,213815.91,94551.38,2010-08-14,2010-09-10
379,609310185,C,2010-08-14,2010-09-21,104,Offline,5,7279,1110629.82,709265.76,401364.06,2010-08-14,2010-09-21
380,744583642,H,2010-08-14,2010-09-26,160,Online,4,7701,841565.28,276003.84,565561.44,2010-08-14,2010-09-26
381,123081052,H,2010-08-14,2010-10-03,9,Offline,9,1273,537065.97,464250.37,72815.6,2010-08-14,2010-10-03
382,995884740,H,2010-08-15,2010-08-23,7,Online,11,3280,2135968.8,1721868.8,414100,2010-08-15,2010-08-23
383,311921012,H,2010-08-15,2010-08-26,18,Online,2,3214,152504.3,102173.06,50331.24,2010-08-15,2010-08-26
384,403153026,H,2010-08-16,2010-09-16,124,Online,6,794,122323.64,72198.42,50125.22,2010-08-16,2010-09-16
385,457191598,M,2010-08-16,2010-09-23,92,Offline,6,2008,309352.48,182587.44,126765.04,2010-08-16,2010-09-23
386,342502486,L,2010-08-18,2010-08-18,73,Offline,8,2952,753586.56,470607.84,282978.72,2010-08-18,2010-08-18
387,822591722,L,2010-08-18,2010-09-03,133,Online,11,2025,1318700.25,1063044,255656.25,2010-08-18,2010-09-03
388,483915841,C,2010-08-18,2010-09-16,122,Offline,2,306,14519.7,9727.74,4791.96,2010-08-18,2010-09-16
389,903590571,L,2010-08-19,2010-09-01,113,Offline,4,1385,151352.8,49638.4,101714.4,2010-08-19,2010-09-01
390,433734500,L,2010-08-19,2010-09-08,88,Offline,11,532,346443.72,279278.72,67165,2010-08-19,2010-09-08
391,425547969,H,2010-08-19,2010-09-11,34,Online,2,7955,377464.75,252889.45,124575.3,2010-08-19,2010-09-11
392,514851367,H,2010-08-19,2010-10-02,20,Offline,7,4815,990445.5,563884.65,426560.85,2010-08-19,2010-10-02
393,863760411,H,2010-08-20,2010-08-21,40,Offline,4,4755,519626.4,170419.2,349207.2,2010-08-20,2010-08-21
394,901189887,H,2010-08-20,2010-09-03,161,Offline,8,969,247366.32,154477.98,92888.34,2010-08-20,2010-09-03
395,678777682,H,2010-08-20,2010-09-28,74,Offline,5,4255,649227.9,414607.2,234620.7,2010-08-20,2010-09-28
396,227695357,M,2010-08-20,2010-09-28,57,Online,6,8971,1382072.26,815733.03,566339.23,2010-08-20,2010-09-28
397,123711478,M,2010-08-21,2010-09-13,70,Online,12,7830,5232554.1,3934888.2,1297665.9,2010-08-21,2010-09-13
398,138273942,C,2010-08-21,2010-10-04,113,Offline,5,7187,1096592.46,700301.28,396291.18,2010-08-21,2010-10-04
399,884462773,M,2010-08-21,2010-10-05,26,Offline,5,1044,159293.52,101727.36,57566.16,2010-08-21,2010-10-05
400,557948672,L,2010-08-22,2010-09-19,162,Offline,12,8266,5523919.82,4153995.64,1369924.18,2010-08-22,2010-09-19
401,456011426,H,2010-08-22,2010-09-29,95,Online,3,2769,226310.37,156919.23,69391.14,2010-08-22,2010-09-29
402,248043668,C,2010-08-23,2010-08-29,132,Online,1,488,4553.04,3376.96,1176.08,2010-08-23,2010-08-29
403,225176656,M,2010-08-23,2010-09-06,14,Offline,1,3631,33877.23,25126.52,8750.71,2010-08-23,2010-09-06
404,694914710,C,2010-08-23,2010-09-25,163,Offline,10,9560,4179632,2517434.8,1662197.2,2010-08-23,2010-09-25
405,148153054,H,2010-08-23,2010-10-02,141,Offline,5,636,97040.88,61971.84,35069.04,2010-08-23,2010-10-02
406,264416730,C,2010-08-24,2010-08-24,96,Online,6,5641,869052.46,512936.13,356116.33,2010-08-24,2010-08-24
407,123003375,L,2010-08-24,2010-09-16,103,Online,11,8287,5396577.27,4350343.52,1046233.75,2010-08-24,2010-09-16
408,176923930,M,2010-08-25,2010-08-30,158,Offline,7,4577,941488.9,536012.47,405476.43,2010-08-25,2010-08-30
409,966800153,M,2010-08-25,2010-09-10,164,Offline,9,6505,2744394.45,2372308.45,372086,2010-08-25,2010-09-10
410,584200847,C,2010-08-25,2010-09-13,135,Online,4,6868,750535.04,246149.12,504385.92,2010-08-25,2010-09-13
411,345061528,C,2010-08-26,2010-09-19,103,Offline,9,229,96612.81,83514.01,13098.8,2010-08-26,2010-09-19
412,831408679,M,2010-08-26,2010-10-02,123,Online,10,1159,506714.8,305199.47,201515.33,2010-08-26,2010-10-02
413,835265910,M,2010-08-27,2010-10-01,94,Offline,12,2599,1736833.73,1306101.46,430732.27,2010-08-27,2010-10-01
414,355294692,H,2010-08-27,2010-10-12,158,Online,3,8450,690618.5,478861.5,211757,2010-08-27,2010-10-12
415,496590030,L,2010-08-27,2010-10-14,31,Online,7,880,181016,103056.8,77959.2,2010-08-27,2010-10-14
416,658469712,C,2010-08-28,2010-09-16,51,Online,1,4675,43617.75,32351,11266.75,2010-08-28,2010-09-16
417,662680995,L,2010-08-28,2010-10-10,165,Online,2,888,42135.6,28229.52,13906.08,2010-08-28,2010-10-10
418,797718417,L,2010-08-28,2010-10-15,147,Offline,7,1462,300733.4,171214.82,129518.58,2010-08-28,2010-10-15
419,911699426,L,2010-08-30,2010-10-03,59,Online,10,975,426270,256746.75,169523.25,2010-08-30,2010-10-03
420,755605590,M,2010-08-31,2010-09-11,84,Online,5,9340,1425097.2,910089.6,515007.6,2010-08-31,2010-09-11
421,468803632,L,2010-08-31,2010-10-02,54,Online,1,8267,77131.11,57207.64,19923.47,2010-08-31,2010-10-02
